date,max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),total count,year,day 
2014-12-30,-1.0779817,-1.0959597,-1.1314285,0.0,0.0,0.0,0.0,0.0,0.5,0.99452055
2018-06-26,0.527523,0.36363637,0.17142858,0.0,0.0,0.0,0.0,2.0,1.0,0.4821918
2016-09-09,0.5963303,0.7171717,0.8857143,0.0,0.0,0.0,0.0,2.0,0.75,0.690411
2013-09-30,0.48623857,0.37373742,0.24,0.0,0.0,0.0,0.0,1.0,0.375,0.7452055
2015-08-07,0.45412844,0.449495,0.45714286,0.0,0.0,0.0,0.0,2.0,0.625,0.5972603
2013-03-11,-0.20642203,-0.1818182,-0.14857142,0.6515152,0.05200946,0.05200946,0.0,0.0,0.375,0.1890411
2013-11-02,-0.3577982,-0.1969697,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.83561647
2015-03-31,-0.5045872,-0.5252526,-0.5542857,0.21212122,0.0,0.0,0.0,0.0,0.625,0.24383563
2017-02-05,-0.6192661,-0.6212122,-0.62857145,0.36363637,0.014184398,0.0,0.032432433,0.0,0.875,0.09589041
2016-03-20,-0.5642202,-0.6212122,-0.69714284,0.0,0.0,0.0,0.0,1.0,0.75,0.21643835
2018-10-11,-0.06880734,0.060606055,0.22857143,0.0,0.0047281324,0.0047281324,0.0,1.0,1.0,0.77534246
2015-02-17,-1.1697248,-1.4242425,-1.7542858,0.43939394,0.0,0.0,0.0,0.0,0.625,0.12876713
2018-05-11,-0.06880734,-0.11616163,-0.17142858,0.0,0.0,0.0,0.0,2.0,1.0,0.3561644
2017-01-08,-1.1697248,-1.2777778,-1.4285715,0.40909094,0.0,0.0,0.0,0.0,0.875,0.019178083
2013-01-19,-0.3577982,-0.5808081,-0.85714287,0.5151515,0.088652484,0.059101656,0.06756757,0.0,0.375,0.04931507
2018-11-27,-0.5504587,-0.41919196,-0.25714287,0.07575758,0.068557926,0.0,0.16216217,0.0,1.0,0.9041096
2015-09-29,0.39449546,0.5555555,0.7714286,0.0,0.1394799,0.1394799,0.0,2.0,0.625,0.7424658
2016-05-23,0.5963303,0.46464646,0.31428573,0.0,0.0,0.0,0.0,2.0,0.75,0.39178082
2016-09-03,0.45871562,0.32828283,0.17142858,0.0,0.0,0.0,0.0,2.0,0.75,0.6739726
2013-11-22,-0.38990828,-0.31313133,-0.21714285,0.0,0.007092199,0.007092199,0.0,1.0,0.375,0.89041096
2012-10-29,0.16513763,0.14141415,0.114285715,0.0,0.0023640662,0.0023640662,0.0,0.0,0.25,0.8273973
2011-02-22,-0.8256881,-0.9848485,-1.1942858,0.121212125,0.0,0.0,0.0,0.0,0.125,0.14246576
2014-01-21,-1.5596331,-1.5959595,-1.6571429,0.3030303,0.0,0.0,0.0,0.0,0.5,0.05479452
2013-12-08,-0.69266057,-0.7777778,-0.8857143,0.060606062,0.016548464,0.0,0.054054055,0.0,0.375,0.9342466
2018-02-07,-0.98623854,-1.1515151,-1.3714286,0.33333334,0.07565012,0.0,0.16216217,0.0,1.0,0.101369865
2016-09-06,0.75688076,0.5909091,0.4,0.0,0.0,0.0,0.0,2.0,0.75,0.6821918
2017-06-11,0.8715597,0.8838384,0.9142857,0.0,0.0,0.0,0.0,1.0,0.875,0.4410959
2016-10-17,0.06880734,0.111111104,0.17142858,0.0,0.09456265,0.09456265,0.0,2.0,0.75,0.79452056
2011-04-11,0.49082574,0.39898995,0.2914286,0.0,0.0,0.0,0.0,0.0,0.125,0.2739726
2010-03-04,-0.4082569,-0.40909094,-0.41714287,0.15151516,0.0,0.0,0.0,0.0,0.0,0.16986302
2018-04-19,-0.4816514,-0.36868688,-0.22857143,0.0,0.0,0.0,0.0,1.0,1.0,0.29589042
2015-06-29,0.4266055,0.449495,0.4857143,0.0,0.036643025,0.036643025,0.0,2.0,0.625,0.49041098
2016-12-19,-1.0091743,-1.3181818,-1.7142857,0.3181818,0.0,0.0,0.0,0.0,0.75,0.9671233
2015-05-08,0.7522936,0.60606056,0.44,0.0,0.0,0.0,0.0,2.0,0.625,0.3479452
2016-10-30,-0.36697248,-0.22727273,-0.057142857,0.0,0.0,0.0,0.0,1.0,0.75,0.830137
2016-03-02,-0.95412844,-0.94949496,-0.94857144,0.54545456,0.0047281324,0.0,0.010810811,0.0,0.75,0.16712329
2016-06-19,0.91743124,0.7828283,0.62857145,0.0,0.0,0.0,0.0,2.0,0.75,0.46575344
2016-02-21,-0.53211015,-0.4747475,-0.4,0.40909094,0.0,0.0,0.0,0.0,0.75,0.13972603
2012-11-24,-0.5963303,-0.479798,-0.3314286,0.0,0.0,0.0,0.0,1.0,0.25,0.89863014
2017-07-10,0.527523,0.61616164,0.74285716,0.0,0.009456265,0.009456265,0.0,2.0,0.875,0.520548
2011-11-02,0.13761468,-0.010101001,-0.18857142,0.0,0.0,0.0,0.0,1.0,0.125,0.83561647
2012-08-10,0.37614682,0.53535354,0.74285716,0.0,0.13475177,0.13475177,0.0,1.0,0.25,0.6082192
2016-02-24,-0.5550459,-0.5959596,-0.6457143,0.36363637,0.36643028,0.3073286,0.13513514,0.0,0.75,0.14794521
2017-02-10,-1.1697248,-1.1919192,-1.2285714,0.4848485,0.02600473,0.0,0.081081085,1.0,0.875,0.10958904
2015-10-06,0.07798164,0.21717173,0.4,0.0,0.0,0.0,0.0,1.0,0.625,0.7616438
2015-09-01,0.69724774,0.60606056,0.50285715,0.0,0.0,0.0,0.0,1.0,0.625,0.6657534
2013-02-06,-1.0596331,-1.0303031,-1.0057143,0.3030303,0.0,0.0,0.0,0.0,0.375,0.09863014
2014-12-31,-0.8944954,-0.95454556,-1.0342858,0.0,0.0,0.0,0.0,0.0,0.5,0.9972603
2017-06-20,0.527523,0.5909091,0.6857143,0.0,0.023640662,0.023640662,0.0,2.0,0.875,0.46575344
2013-03-11,-0.20642203,-0.1818182,-0.14857142,0.6515152,0.05200946,0.05200946,0.0,0.0,0.375,0.1890411
2017-02-20,-0.5045872,-0.5353536,-0.5714286,0.6060606,0.0,0.0,0.0,0.0,0.875,0.1369863
2013-09-19,0.5229358,0.3080808,0.051428575,0.0,0.0,0.0,0.0,2.0,0.375,0.7150685
2011-06-25,0.43577984,0.5656566,0.74285716,0.0,0.011820331,0.011820331,0.0,0.0,0.125,0.47945207
2018-11-25,-0.45871562,-0.3787879,-0.2857143,0.15151516,0.0,0.0,0.0,0.0,1.0,0.89863014
2014-02-03,-0.7889909,-0.95454556,-1.1657143,0.54545456,0.0,0.0,0.0,0.0,0.5,0.09041096
2017-11-27,-0.8944954,-0.79797983,-0.6857143,0.09090909,0.0,0.0,0.0,1.0,0.875,0.9041096
2017-11-26,-0.64220184,-0.58585864,-0.51428574,0.0,0.03073286,0.0,0.17297298,0.0,0.875,0.90136987
2013-12-29,-0.5504587,-0.5606061,-0.5714286,0.45454547,0.0,0.0,0.0,0.0,0.375,0.9917808
2013-07-30,0.47247705,0.46464646,0.46857142,0.0,0.0,0.0,0.0,1.0,0.375,0.5753425
2017-06-08,0.64220184,0.5909091,0.54285717,0.0,0.0,0.0,0.0,2.0,0.875,0.43287674
2010-11-09,-0.16513763,-0.14646466,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.85479456
2012-09-10,0.19266059,0.22222221,0.2685714,0.0,0.0,0.0,0.0,0.0,0.25,0.6931507
2016-02-18,-0.94954133,-1.1818182,-1.4857143,0.5757576,0.0,0.0,0.0,0.0,0.75,0.13150685
2012-06-23,0.5963303,0.6919192,0.82285714,0.0,0.0,0.0,0.0,2.0,0.25,0.47671235
2013-09-28,0.40366971,0.25757575,0.08571429,0.0,0.0,0.0,0.0,2.0,0.375,0.73972607
2014-10-15,0.38073394,0.530303,0.7314285,0.0,0.02600473,0.02600473,0.0,1.0,0.5,0.7863014
2018-11-10,-0.5045872,-0.3787879,-0.22857143,0.0,0.0,0.0,0.0,1.0,1.0,0.8575343
2016-08-15,0.64220184,0.6313131,0.62857145,0.0,0.0,0.0,0.0,2.0,0.75,0.62191784
2010-09-04,0.31192657,0.43939394,0.61142856,0.0,0.0,0.0,0.0,0.0,0.0,0.6739726
2016-06-09,0.2522936,0.22727273,0.2,0.0,0.0,0.0,0.0,2.0,0.75,0.43835616
2016-06-12,-0.02293578,0.10101011,0.25714287,0.0,0.0,0.0,0.0,1.0,0.75,0.44657534
2018-04-22,0.06880734,-0.12626263,-0.37142858,0.0,0.0,0.0,0.0,1.0,1.0,0.3041096
2018-07-27,0.66513765,0.6666667,0.6857143,0.0,0.04964539,0.04964539,0.0,1.0,1.0,0.5671233
2013-04-11,-0.4495413,-0.449495,-0.4457143,0.0,0.05437352,0.01891253,0.081081085,1.0,0.375,0.2739726
2014-10-03,0.46788996,0.3888889,0.29714283,0.0,0.04491726,0.04491726,0.0,2.0,0.5,0.7534247
2014-11-11,0.05963304,-0.07575758,-0.24571429,0.0,0.02600473,0.02600473,0.0,1.0,0.5,0.860274
2016-04-08,-0.7110092,-0.61111116,-0.4857143,0.060606062,0.007092199,0.0,0.016216217,1.0,0.75,0.26849315
2016-10-06,0.41284406,0.2777778,0.114285715,0.0,0.0,0.0,0.0,2.0,0.75,0.76438355
2018-01-25,-1.0779817,-1.1414142,-1.2285714,0.21212122,0.0,0.0,0.0,0.0,1.0,0.06575342
2014-06-11,0.38073394,0.4747475,0.6,0.0,0.36643028,0.36643028,0.0,2.0,0.5,0.4410959
2017-03-22,-0.8944954,-0.9747475,-1.0857143,0.1969697,0.0,0.0,0.0,1.0,0.875,0.21917808
2013-04-30,0.29816514,0.34343436,0.41142857,0.0,0.0,0.0,0.0,1.0,0.375,0.3260274
2018-03-18,-0.8027523,-1.0,-1.2571429,0.16666667,0.0,0.0,0.0,0.0,1.0,0.20821919
2012-08-20,0.45412844,0.3939394,0.32571426,0.0,0.0,0.0,0.0,2.0,0.25,0.6356165
2018-06-09,0.45871562,0.41414142,0.37142858,0.0,0.0,0.0,0.0,2.0,1.0,0.43561643
2012-03-09,-0.559633,-0.55050504,-0.5371428,0.15151516,0.021276595,0.0,0.054054055,0.0,0.25,0.18630138
2014-05-29,0.24311924,0.25757575,0.27999997,0.0,0.0,0.0,0.0,2.0,0.5,0.40547946
2017-02-19,-0.27522936,-0.2676768,-0.25714287,0.6818182,0.0,0.0,0.0,1.0,0.875,0.13424657
2014-05-12,0.35779813,0.35858583,0.36571425,0.0,0.0047281324,0.0047281324,0.0,2.0,0.5,0.35890412
2015-02-10,-0.8256881,-0.8686869,-0.93142855,0.37878788,0.0,0.0,0.0,0.0,0.625,0.10958904
2015-03-08,-0.5825688,-0.6262626,-0.6857143,0.53030306,0.009456265,0.0,0.06756757,0.0,0.625,0.18082193
2015-01-23,-0.6192661,-0.8383839,-1.1142857,0.13636364,0.0023640662,0.0,0.013513514,0.0,0.625,0.060273975
2013-01-17,-1.2477065,-1.2020202,-1.16,0.36363637,0.0,0.0,0.0,0.0,0.375,0.043835618
2013-11-05,-0.11926608,-0.21717173,-0.33714285,0.0,0.0,0.0,0.0,1.0,0.375,0.84383565
2016-04-13,-0.29816514,-0.36868688,-0.45714286,0.0,0.0,0.0,0.0,1.0,0.75,0.28219178
2011-10-06,0.07798164,-0.010101001,-0.114285715,0.0,0.0,0.0,0.0,1.0,0.125,0.7616438
2018-07-26,0.73394495,0.7828283,0.85714287,0.0,0.02600473,0.02600473,0.0,1.0,1.0,0.56438357
2016-12-02,-0.38990828,-0.2676768,-0.114285715,0.0,0.0,0.0,0.0,1.0,0.75,0.92054796
2015-01-26,-1.2110091,-1.3737375,-1.5942857,0.15151516,0.0,0.0,0.0,0.0,0.625,0.06849315
2017-02-17,-0.73394495,-0.7878788,-0.85714287,0.90909094,0.0,0.0,0.0,1.0,0.875,0.12876713
2017-05-30,0.41284406,0.47979796,0.5714286,0.0,0.06146572,0.06146572,0.0,2.0,0.875,0.4082192
2014-01-22,-1.4036698,-1.5505052,-1.7542858,0.3030303,0.0,0.0,0.0,0.0,0.5,0.057534248
2011-01-04,-0.76146793,-0.73737377,-0.70857143,0.0,0.010638298,0.0,0.027027028,0.0,0.125,0.008219179
2014-11-05,-0.1055046,0.010101001,0.1542857,0.0,0.0,0.0,0.0,1.0,0.5,0.84383565
2011-11-18,-0.38990828,-0.3939394,-0.4,0.0,0.0,0.0,0.0,1.0,0.125,0.87945205
2016-08-18,0.6192661,0.6919192,0.8,0.0,0.007092199,0.007092199,0.0,2.0,0.75,0.630137
2018-10-12,-0.114678904,0.0,0.14285715,0.0,0.0,0.0,0.0,1.0,1.0,0.7780822
2016-12-04,-0.527523,-0.44444448,-0.34285715,0.0,0.07092199,0.0,0.16216217,1.0,0.75,0.9260274
2014-03-07,-0.57339454,-0.92929304,-1.3828572,0.6212121,0.0,0.0,0.0,0.0,0.5,0.1780822
2014-06-19,0.440367,0.45959595,0.49142858,0.0,0.0,0.0,0.0,2.0,0.5,0.4630137
2013-08-09,0.61009175,0.69696975,0.82285714,0.0,0.0,0.0,0.0,2.0,0.375,0.60273975
2015-12-26,-0.40366974,-0.38888893,-0.37714285,0.0,0.14893618,0.13002364,0.043243244,1.0,0.625,0.9835617
2017-10-12,0.09174312,0.0,-0.114285715,0.0,0.0,0.0,0.0,2.0,0.875,0.7780822
2012-09-13,0.67889905,0.60101014,0.51428574,0.0,0.0,0.0,0.0,1.0,0.25,0.7013699
2017-11-05,0.04587156,-0.04040405,-0.14285715,0.0,0.17257684,0.17257684,0.0,0.0,0.875,0.84383565
2014-03-27,-0.53211015,-0.7626263,-1.0571429,0.5757576,0.02718676,0.0,0.06756757,0.0,0.5,0.23287672
2014-09-07,0.3440367,0.31818184,0.29714283,0.0,0.0,0.0,0.0,2.0,0.5,0.6821918
2015-12-02,-0.4678899,-0.38383842,-0.2857143,0.0,0.0,0.0,0.0,1.0,0.625,0.91780823
2014-09-01,0.64220184,0.6919192,0.7714286,0.0,0.0,0.0,0.0,1.0,0.5,0.6657534
2017-02-11,-1.055046,-1.050505,-1.0571429,0.5,0.0,0.0,0.0,0.0,0.875,0.11232877
2017-01-13,-0.8944954,-0.8383839,-0.7714286,0.34848487,0.0,0.0,0.0,1.0,0.875,0.03287671
2014-09-14,-0.032110084,0.030303003,0.114285715,0.0,0.0023640662,0.0023640662,0.0,2.0,0.5,0.7013699
2014-05-10,0.45871562,0.510101,0.58285713,0.0,0.0,0.0,0.0,2.0,0.5,0.35342467
2011-03-07,-0.8027523,-0.8383839,-0.8857143,0.3181818,0.0,0.0,0.0,0.0,0.125,0.1780822
2016-06-20,0.8715597,0.8181819,0.7714286,0.0,0.0,0.0,0.0,2.0,0.75,0.46849316
2017-01-02,-0.6192661,-0.7878788,-1.0,0.34848487,0.03073286,0.01891253,0.027027028,0.0,0.875,0.002739726
2016-06-19,0.91743124,0.7828283,0.62857145,0.0,0.0,0.0,0.0,2.0,0.75,0.46575344
2017-01-19,-0.527523,-0.44444448,-0.34285715,0.3939394,0.0,0.0,0.0,1.0,0.875,0.04931507
2017-02-04,-0.75688076,-0.88888896,-1.0571429,0.33333334,0.014184398,0.0,0.054054055,0.0,0.875,0.09315068
2018-08-02,0.66513765,0.7676768,0.9142857,0.0,0.0,0.0,0.0,2.0,1.0,0.58356166
2011-04-13,-0.1055046,-0.04040405,0.045714296,0.0,0.04964539,0.04964539,0.0,0.0,0.125,0.27945206
2016-11-10,-0.02293578,-0.17676768,-0.37142858,0.0,0.0,0.0,0.0,1.0,0.75,0.860274
2016-07-18,0.6880734,0.6919192,0.71428573,0.0,0.0,0.0,0.0,2.0,0.75,0.5452055
2012-03-05,-1.0504588,-1.1111112,-1.2,0.36363637,0.0,0.0,0.0,0.0,0.25,0.17534247
2017-10-30,-0.16055046,-0.04040405,0.114285715,0.0,0.021276595,0.021276595,0.0,1.0,0.875,0.8273973
2016-07-26,0.73394495,0.7828283,0.85714287,0.0,0.0,0.0,0.0,2.0,0.75,0.5671233
2016-06-12,-0.02293578,0.10101011,0.25714287,0.0,0.0,0.0,0.0,1.0,0.75,0.44657534
2013-09-26,0.26146793,0.22727273,0.18857144,0.0,0.0,0.0,0.0,2.0,0.375,0.7342466
2012-08-17,0.58715594,0.7020203,0.86285716,0.0,0.011820331,0.011820331,0.0,1.0,0.25,0.6273973
2017-01-12,-0.43577984,-0.3030303,-0.14285715,0.3939394,0.0047281324,0.0023640662,0.0054054055,1.0,0.875,0.03013699
2018-08-22,0.3440367,0.5404041,0.8,0.0,0.0,0.0,0.0,2.0,1.0,0.6383562
2012-02-15,-0.4633028,-0.3737374,-0.26285714,0.37878788,0.0,0.0,0.0,0.0,0.25,0.12328768
2013-11-28,-0.8944954,-0.8383839,-0.7714286,0.22727273,0.0,0.0,0.0,0.0,0.375,0.9068493
2015-01-18,-0.5917431,-0.8989899,-1.2914286,0.121212125,0.020094564,0.0023640662,0.040540542,0.0,0.625,0.04657534
2018-09-30,-0.114678904,-0.025252527,0.08571429,0.0,0.0047281324,0.0047281324,0.0,2.0,1.0,0.7452055
2013-07-11,0.5366973,0.6363636,0.7771429,0.0,0.0,0.0,0.0,2.0,0.375,0.5232877
2014-10-28,-0.09174312,0.010101001,0.13714287,0.0,0.014184398,0.014184398,0.0,1.0,0.5,0.82191783
2013-05-17,0.31192657,0.19696969,0.057142857,0.0,0.0,0.0,0.0,1.0,0.375,0.37260276
2013-10-26,-0.3440367,-0.34343436,-0.34285715,0.0,0.059101656,0.059101656,0.0,1.0,0.375,0.8164384
2013-02-24,-0.5504587,-0.459596,-0.34285715,0.5,0.0047281324,0.0,0.016216217,0.0,0.375,0.14794521
2014-05-27,0.32110092,0.42424247,0.56571424,0.0,0.0,0.0,0.0,2.0,0.5,0.4
2014-11-22,-0.43577984,-0.54545456,-0.6857143,0.030303031,0.023640662,0.023640662,0.0,0.0,0.5,0.89041096
2014-08-17,0.3440367,0.38383836,0.4457143,0.0,0.04964539,0.04964539,0.0,1.0,0.5,0.6246576
2017-03-29,-0.36697248,-0.31818184,-0.25714287,0.15151516,0.0,0.0,0.0,1.0,0.875,0.23835617
2013-12-06,-0.5504587,-0.41919196,-0.25714287,0.07575758,0.0,0.0,0.0,0.0,0.375,0.92876714
2014-04-11,-0.06880734,-0.070707075,-0.07428571,0.0,0.0,0.0,0.0,1.0,0.5,0.2739726
2017-07-03,0.5045872,0.5555555,0.62857145,0.0,0.0,0.0,0.0,2.0,0.875,0.5013699
2013-11-27,-0.57339454,-0.43434346,-0.26285714,0.18181819,0.093380615,0.0,0.32432434,1.0,0.375,0.9041096
2017-02-26,-0.5045872,-0.5606061,-0.62857145,0.3030303,0.0,0.0,0.0,1.0,0.875,0.15342467
2016-11-18,-0.13761468,-0.15151516,-0.17142858,0.0,0.0,0.0,0.0,1.0,0.75,0.8821918
2012-05-01,-0.13302751,-0.015151525,0.13142858,0.0,0.0023640662,0.0023640662,0.0,1.0,0.25,0.33150685
2015-11-22,-0.40366974,-0.2626263,-0.08571429,0.0,0.0,0.0,0.0,1.0,0.625,0.89041096
2012-08-01,0.72018355,0.7373737,0.7771429,0.0,0.0,0.0,0.0,2.0,0.25,0.58356166
2012-03-23,0.20642203,0.2676768,0.34857145,0.0,0.0,0.0,0.0,1.0,0.25,0.22465754
2012-02-20,-0.527523,-0.72727275,-0.98285717,0.27272728,0.0,0.0,0.0,0.0,0.25,0.1369863
2018-05-17,0.20642203,0.33838385,0.51428574,0.0,0.0,0.0,0.0,2.0,1.0,0.37260276
2016-07-19,0.43577984,0.45454544,0.4857143,0.0,0.0,0.0,0.0,2.0,0.75,0.5479452
2013-08-31,0.5045872,0.60606056,0.74285716,0.0,0.0,0.0,0.0,2.0,0.375,0.6630137
2014-01-17,-0.6192661,-0.57575756,-0.5257143,0.2878788,0.0047281324,0.0,0.027027028,0.0,0.5,0.043835618
2017-04-16,0.06880734,0.17676768,0.31428573,0.0,0.10874704,0.10874704,0.0,0.0,0.875,0.28767124
2017-03-05,-0.8944954,-1.1161617,-1.4,0.25757575,0.0,0.0,0.0,0.0,0.875,0.17260274
2017-04-29,0.114678904,0.2777778,0.4857143,0.0,0.0,0.0,0.0,1.0,0.875,0.32328767
2013-04-29,0.073394515,0.19696969,0.36,0.0,0.021276595,0.021276595,0.0,1.0,0.375,0.32328767
2014-11-29,-0.43577984,-0.6212122,-0.85714287,0.0,0.0,0.0,0.0,0.0,0.5,0.90958905
2013-12-10,-0.8486239,-0.73737377,-0.6,0.09090909,0.0,0.0,0.0,0.0,0.375,0.93972605
2013-08-18,0.66513765,0.58080804,0.4857143,0.0,0.0,0.0,0.0,2.0,0.375,0.6273973
2016-05-13,0.43577984,0.5555555,0.71428573,0.0,0.068557926,0.068557926,0.0,2.0,0.75,0.36438358
2015-02-06,-0.9770642,-1.2828285,-1.68,0.3939394,0.0047281324,0.0,0.024324324,0.0,0.625,0.09863014
2014-05-13,0.18807341,0.24747474,0.32571426,0.0,0.011820331,0.011820331,0.0,2.0,0.5,0.36164385
2014-08-18,0.3440367,0.33838385,0.33714283,0.0,0.0,0.0,0.0,1.0,0.5,0.6273973
2010-10-01,0.16513763,0.2979798,0.47428572,0.0,0.0,0.0,0.0,1.0,0.0,0.74794525
2018-09-22,0.06880734,0.13636363,0.22857143,0.0,0.0,0.0,0.0,2.0,1.0,0.7232877
2014-06-09,0.60550463,0.6464647,0.70857143,0.0,0.0,0.0,0.0,2.0,0.5,0.43561643
2014-10-12,0.050458737,-0.07575758,-0.22857143,0.0,0.0,0.0,0.0,1.0,0.5,0.7780822
2013-03-04,-0.72477067,-0.7323233,-0.74857146,0.8030303,0.04018913,0.0,0.0918919,0.0,0.375,0.16986302
2014-06-02,0.73394495,0.6717172,0.6057143,0.0,0.03073286,0.03073286,0.0,2.0,0.5,0.41643837
2015-07-26,0.7155964,0.77777785,0.86857146,0.0,0.0,0.0,0.0,2.0,0.625,0.56438357
2017-11-22,-0.5504587,-0.44444448,-0.31428573,0.0,0.0,0.0,0.0,1.0,0.875,0.89041096
2015-02-23,-1.4541285,-1.4949495,-1.5657142,0.5909091,0.0,0.0,0.0,0.0,0.625,0.14520548
2013-04-01,-0.36697248,-0.29292932,-0.2,0.18181819,0.0,0.0,0.0,0.0,0.375,0.24657534
2010-06-17,0.6192661,0.5909091,0.5714286,0.0,0.0,0.0,0.0,1.0,0.0,0.45753425
2017-05-14,0.02293578,0.13636363,0.2857143,0.0,0.028368795,0.028368795,0.0,1.0,0.875,0.36438358
2015-01-03,-0.77981657,-0.88888896,-1.0285715,0.0,0.2565012,0.11229315,0.4054054,0.0,0.625,0.0054794527
2015-03-02,-0.7477064,-0.7424243,-0.74285716,0.5,0.0,0.0,0.0,0.0,0.625,0.16438356
2015-12-14,-0.2201835,-0.21717173,-0.21714285,0.0,0.12765957,0.12765957,0.0,1.0,0.625,0.95068496
2017-09-10,0.32110092,0.2121212,0.08571429,0.0,0.0,0.0,0.0,2.0,0.875,0.690411
2016-09-25,0.16055046,0.07575758,-0.028571429,0.0,0.0,0.0,0.0,2.0,0.75,0.7342466
2013-03-11,-0.20642203,-0.1818182,-0.14857142,0.6515152,0.05200946,0.05200946,0.0,0.0,0.375,0.1890411
2017-06-10,0.5963303,0.530303,0.45714286,0.0,0.0,0.0,0.0,2.0,0.875,0.43835616
2015-11-03,0.06422017,0.020202002,-0.028571429,0.0,0.0,0.0,0.0,0.0,0.625,0.8383562
2012-05-15,0.4816514,0.46464646,0.45142856,0.0,0.0,0.0,0.0,1.0,0.25,0.36986303
2015-02-24,-1.0,-1.3535354,-1.8114287,0.54545456,0.007092199,0.0,0.027027028,0.0,0.625,0.14794521
2012-07-23,0.9082569,0.88888884,0.8857143,0.0,0.13002364,0.13002364,0.0,2.0,0.25,0.5589041
2014-07-24,0.4449542,0.44444448,0.45142856,0.0,0.0,0.0,0.0,2.0,0.5,0.5589041
2016-06-08,-0.02293578,0.10101011,0.25714287,0.0,0.0,0.0,0.0,2.0,0.75,0.43561643
2016-11-03,-0.06880734,0.025252527,0.14285715,0.0,0.03782506,0.03782506,0.0,1.0,0.75,0.8410959
2014-05-13,0.18807341,0.24747474,0.32571426,0.0,0.011820331,0.011820331,0.0,2.0,0.5,0.36164385
2015-02-07,-1.1467891,-1.1161617,-1.0857143,0.37878788,0.023640662,0.0,0.06756757,0.0,0.625,0.101369865
2014-10-24,0.13302751,0.12626263,0.12571427,0.0,0.0,0.0,0.0,1.0,0.5,0.8109589
2017-04-28,0.2522936,0.33838385,0.45714286,0.0,0.0,0.0,0.0,1.0,0.875,0.32054794
2014-12-05,-0.75688076,-0.8939395,-1.0742856,0.015151516,0.0,0.0,0.0,0.0,0.5,0.9260274
2015-12-26,-0.40366974,-0.38888893,-0.37714285,0.0,0.14893618,0.13002364,0.043243244,1.0,0.625,0.9835617
2011-12-01,-0.6192661,-0.5353536,-0.4342857,0.0,0.01536643,0.0,0.054054055,1.0,0.125,0.9150685
2012-11-17,-0.41284406,-0.41414142,-0.41714287,0.0,0.0,0.0,0.0,1.0,0.25,0.87945205
2018-03-16,-0.8027523,-0.7878788,-0.7714286,0.16666667,0.0,0.0,0.0,0.0,1.0,0.20273973
2016-10-25,-0.32110092,-0.2777778,-0.22857143,0.0,0.0,0.0,0.0,1.0,0.75,0.8164384
2011-02-09,-0.8348625,-1.0858586,-1.4057143,0.3181818,0.01536643,0.0,0.0945946,0.0,0.125,0.10684931
2017-12-02,-0.41284406,-0.32828283,-0.22857143,0.0,0.0,0.0,0.0,1.0,0.875,0.91780823
2016-01-21,-0.95412844,-0.9848485,-1.0285715,0.15151516,0.0,0.0,0.0,0.0,0.75,0.05479452
2015-05-10,0.30275232,0.41414142,0.56,0.0,0.09810875,0.09810875,0.0,2.0,0.625,0.35342467
2016-02-14,-1.4357798,-1.6313132,-1.8971429,0.15151516,0.0,0.0,0.0,0.0,0.75,0.12054795
2013-06-09,0.5550459,0.54545456,0.54285717,0.0,0.0,0.0,0.0,1.0,0.375,0.43561643
2014-06-12,0.3073395,0.4292929,0.5885714,0.0,0.11583925,0.11583925,0.0,2.0,0.5,0.44383562
2012-05-26,0.5229358,0.5656566,0.62857145,0.0,0.0,0.0,0.0,2.0,0.25,0.4
2018-11-04,-0.27522936,-0.24242426,-0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.8410959
2013-12-26,-1.0321101,-1.1262627,-1.2571429,0.53030306,0.01891253,0.0,0.06486487,0.0,0.375,0.9835617
2017-11-27,-0.8944954,-0.79797983,-0.6857143,0.09090909,0.0,0.0,0.0,1.0,0.875,0.9041096
2016-09-21,0.57339454,0.5151515,0.45714286,0.0,0.0,0.0,0.0,2.0,0.75,0.7232877
2012-01-26,-0.6697248,-0.8333334,-1.0400001,0.27272728,0.11820331,0.10638298,0.027027028,0.0,0.25,0.06849315
2011-05-20,0.5366973,0.56060606,0.6,0.0,0.0,0.0,0.0,1.0,0.125,0.3808219
2017-10-11,-0.13761468,0.025252527,0.22857143,0.0,0.0,0.0,0.0,1.0,0.875,0.77534246
2015-10-07,0.22477064,0.24747474,0.2857143,0.0,0.0,0.0,0.0,1.0,0.625,0.76438355
2016-01-10,-0.33944955,-0.25757578,-0.15428571,0.1969697,0.2245863,0.2245863,0.0,0.0,0.75,0.024657534
2015-11-15,-0.27064222,-0.2828283,-0.30285716,0.0,0.0,0.0,0.0,1.0,0.625,0.8712329
2015-11-27,-0.02293578,0.0909091,0.23428574,0.0,0.068557926,0.068557926,0.0,1.0,0.625,0.9041096
2015-02-10,-0.8256881,-0.8686869,-0.93142855,0.37878788,0.0,0.0,0.0,0.0,0.625,0.10958904
2014-04-13,-0.19724773,-0.14646466,-0.08571429,0.0,0.11583925,0.11583925,0.0,1.0,0.5,0.27945206
2014-08-28,0.27522936,0.4292929,0.62857145,0.0,0.0,0.0,0.0,2.0,0.5,0.6547945
